Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End
2021-01-19,2021,1,19,1,Clothing,South,294.19,6,False,False,False,False
2021-01-19,2021,1,19,1,Clothing,East,265.07,5,False,False,False,False
2021-01-19,2021,1,19,1,Clothing,West,278.79,5,False,False,False,False
2021-01-19,2021,1,19,1,Home & Garden,North,284.22,4,True,False,False,False
2021-01-19,2021,1,19,1,Home & Garden,South,285.47,3,False,False,False,False
2021-01-19,2021,1,19,1,Home & Garden,East,247.26,3,False,False,False,False
2021-01-19,2021,1,19,1,Home & Garden,West,238.89,3,False,False,False,False
2021-01-19,2021,1,19,1,Sports & Outdoors,North,216.53,3,False,False,False,False
2021-01-19,2021,1,19,1,Sports & Outdoors,South,275.51,4,False,False,False,False
2021-01-19,2021,1,19,1,Sports & Outdoors,East,259.61,3,False,False,False,False
2021-01-19,2021,1,19,1,Sports & Outdoors,West,304.07,4,True,False,False,False
2021-01-19,2021,1,19,1,Books,North,216.98,12,False,False,False,False
2021-01-19,2021,1,19,1,Books,South,318.33,15,False,False,False,False
2021-01-19,2021,1,19,1,Books,East,311.35,12,False,False,False,False
2021-01-19,2021,1,19,1,Books,West,301.05,16,False,False,False,False
2021-01-20,2021,1,20,2,Electronics,North,228.29,0,False,False,False,False
2021-01-20,2021,1,20,2,Electronics,South,278.22,0,False,False,False,False
2021-01-20,2021,1,20,2,Electronics,East,296.79,0,False,False,False,False
2021-01-20,2021,1,20,2,Electronics,West,263.74,0,False,False,False,False
2021-01-20,2021,1,20,2,Clothing,North,235.59,4,False,False,False,False
2021-01-20,2021,1,20,2,Clothing,South,294.76,5,False,False,False,False
2021-01-20,2021,1,20,2,Clothing,East,330.82,6,True,False,False,False
2021-01-20,2021,1,20,2,Clothing,West,257.89,4,False,False,False,False
2021-01-20,2021,1,20,2,Home & Garden,North,226.75,3,False,False,False,False
2021-01-20,2021,1,20,2,Home & Garden,South,314.3,4,False,False,False,False
2021-01-20,2021,1,20,2,Home & Garden,East,277.26,3,False,False,False,False
2021-01-20,2021,1,20,2,Home & Garden,West,233.94,2,False,False,False,False
2021-01-20,2021,1,20,2,Sports & Outdoors,North,215.73,3,False,False,False,False
2021-01-20,2021,1,20,2,Sports & Outdoors,South,283.87,4,False,False,False,False
2021-01-20,2021,1,20,2,Sports & Outdoors,East,345.06,4,True,False,False,False
2021-01-20,2021,1,20,2,Sports & Outdoors,West,280.48,4,False,False,False,False
2021-01-20,2021,1,20,2,Books,North,260.34,10,False,False,False,False
2021-01-20,2021,1,20,2,Books,South,301.75,12,False,False,False,False
2021-01-20,2021,1,20,2,Books,East,278.05,14,False,False,False,False
2021-01-20,2021,1,20,2,Books,West,292.52,13,False,False,False,False
2021-01-21,2021,1,21,3,Electronics,North,229.19,0,False,False,False,False
2021-01-21,2021,1,21,3,Electronics,South,289.71,0,False,False,False,False
2021-01-21,2021,1,21,3,Electronics,East,258.85,0,False,False,False,False
2021-01-21,2021,1,21,3,Electronics,West,278.89,0,False,False,False,False
2021-01-21,2021,1,21,3,Clothing,North,240.88,3,False,False,False,False
2021-01-21,2021,1,21,3,Clothing,South,293.14,4,False,False,False,False
2021-01-21,2021,1,21,3,Clothing,East,337.73,6,True,False,False,False
2021-01-21,2021,1,21,3,Clothing,West,249.22,5,False,False,False,False
2021-01-21,2021,1,21,3,Home & Garden,North,224.15,2,False,False,False,False
2021-01-21,2021,1,21,3,Home & Garden,South,308.3,3,False,False,False,False
2021-01-21,2021,1,21,3,Home & Garden,East,241.2,3,False,False,False,False
2021-01-21,2021,1,21,3,Home & Garden,West,269.48,3,False,False,False,False
2021-01-21,2021,1,21,3,Sports & Outdoors,North,208.45,3,False,False,False,False
2021-01-21,2021,1,21,3,Sports & Outdoors,South,321.24,6,False,False,False,False
2021-01-21,2021,1,21,3,Sports & Outdoors,East,257.19,4,False,False,False,False
2021-01-21,2021,1,21,3,Sports & Outdoors,West,337.09,5,True,False,False,False
2021-01-21,2021,1,21,3,Books,North,253.18,12,False,False,False,False
2021-01-21,2021,1,21,3,Books,South,322.8,13,False,False,False,False
2021-01-21,2021,1,21,3,Books,East,290.47,15,False,False,False,False
2021-01-21,2021,1,21,3,Books,West,327.01,14,True,False,False,False
2021-01-22,2021,1,22,4,Electronics,North,234.54,0,False,False,False,False
2021-01-22,2021,1,22,4,Electronics,South,293.25,0,False,False,False,False
2021-01-22,2021,1,22,4,Electronics,East,257.13,0,False,False,False,False
2021-01-22,2021,1,22,4,Electronics,West,253.98,0,False,False,False,False
2021-01-22,2021,1,22,4,Clothing,North,236.91,4,False,False,False,False
2021-01-22,2021,1,22,4,Clothing,South,283.98,5,False,False,False,False
2021-01-22,2021,1,22,4,Clothing,East,280.32,4,False,False,False,False
2021-01-22,2021,1,22,4,Clothing,West,341.12,5,True,False,False,False
2021-01-22,2021,1,22,4,Home & Garden,North,233.61,3,False,False,False,False
2021-01-22,2021,1,22,4,Home & Garden,South,307.98,4,False,False,False,False
2021-01-22,2021,1,22,4,Home & Garden,East,297.48,3,True,False,False,False
2021-01-22,2021,1,22,4,Home & Garden,West,245.34,2,False,False,False,False
2021-01-22,2021,1,22,4,Sports & Outdoors,North,239.31,3,False,False,False,False
2021-01-22,2021,1,22,4,Sports & Outdoors,South,286.12,4,False,False,False,False
2021-01-22,2021,1,22,4,Sports & Outdoors,East,256.98,3,False,False,False,False
2021-01-22,2021,1,22,4,Sports & Outdoors,West,308.05,4,True,False,False,False
2021-01-22,2021,1,22,4,Books,North,239.9,12,False,False,False,False
2021-01-22,2021,1,22,4,Books,South,337.9,16,False,False,False,False
2021-01-22,2021,1,22,4,Books,East,293.67,16,False,False,False,False
2021-01-22,2021,1,22,4,Books,West,289.25,12,False,False,False,False
2021-01-23,2021,1,23,5,Electronics,North,316.98,0,False,False,True,False
2021-01-23,2021,1,23,5,Electronics,South,417.92,0,False,False,True,False
2021-01-23,2021,1,23,5,Electronics,East,392.19,0,False,False,True,False
2021-01-23,2021,1,23,5,Electronics,West,357.84,0,False,False,True,False
2021-01-23,2021,1,23,5,Clothing,North,328.8,7,False,False,True,False
2021-01-23,2021,1,23,5,Clothing,South,456.32,8,False,False,True,False
2021-01-23,2021,1,23,5,Clothing,East,387.54,8,False,False,True,False
2021-01-23,2021,1,23,5,Clothing,West,363.76,7,False,False,True,False
2021-01-23,2021,1,23,5,Home & Garden,North,333.66,4,False,False,True,False
2021-01-23,2021,1,23,5,Home & Garden,South,379.51,4,False,False,True,False
2021-01-23,2021,1,23,5,Home & Garden,East,366.35,4,False,False,True,False
2021-01-23,2021,1,23,5,Home & Garden,West,379.13,5,False,False,True,False
2021-01-23,2021,1,23,5,Sports & Outdoors,North,333.65,6,False,False,True,False
2021-01-23,2021,1,23,5,Sports & Outdoors,South,429.45,7,False,False,True,False
2021-01-23,2021,1,23,5,Sports & Outdoors,East,387.59,5,False,False,True,False
2021-01-23,2021,1,23,5,Sports & Outdoors,West,380.62,6,False,False,True,False
2021-01-23,2021,1,23,5,Books,North,361.34,15,False,False,True,False
2021-01-23,2021,1,23,5,Books,South,454.89,23,False,False,True,False
2021-01-23,2021,1,23,5,Books,East,380.25,22,False,False,True,False
2021-01-23,2021,1,23,5,Books,West,423.15,25,False,False,True,False
2021-01-24,2021,1,24,6,Electronics,North,408.16,0,True,False,True,False
2021-01-24,2021,1,24,6,Electronics,South,430.59,0,False,False,True,False
2021-01-24,2021,1,24,6,Electronics,East,389.23,0,False,False,True,False
2021-01-24,2021,1,24,6,Electronics,West,362.19,0,False,False,True,False
2021-01-24,2021,1,24,6,Clothing,North,323.12,5,False,False,True,False
2021-01-24,2021,1,24,6,Clothing,South,517.35,11,True,False,True,False
2021-01-24,2021,1,24,6,Clothing,East,398.91,6,False,False,True,False
2021-01-24,2021,1,24,6,Clothing,West,358.55,6,False,False,True,False
2021-01-24,2021,1,24,6,Home & Garden,North,347.73,4,False,False,True,False
2021-01-24,2021,1,24,6,Home & Garden,South,520.96,7,True,False,True,False
2021-01-24,2021,1,24,6,Home & Garden,East,373.41,4,False,False,True,False
2021-01-24,2021,1,24,6,Home & Garden,West,384.88,4,False,False,True,False
2021-01-24,2021,1,24,6,Sports & Outdoors,North,329.62,6,False,False,True,False
2021-01-24,2021,1,24,6,Sports & Outdoors,South,440.05,8,False,False,True,False
2021-01-24,2021,1,24,6,Sports & Outdoors,East,363.38,6,False,False,True,False
2021-01-24,2021,1,24,6,Sports & Outdoors,West,399.32,6,False,False,True,False
2021-01-24,2021,1,24,6,Books,North,346.5,16,False,False,True,False
2021-01-24,2021,1,24,6,Books,South,483.83,26,False,False,True,False
2021-01-24,2021,1,24,6,Books,East,394.26,18,False,False,True,False
2021-01-24,2021,1,24,6,Books,West,397.05,18,False,False,True,False
2021-01-25,2021,1,25,0,Electronics,North,289.25,0,False,False,False,True
2021-01-25,2021,1,25,0,Electronics,South,465.9,0,True,False,False,True
2021-01-25,2021,1,25,0,Electronics,East,345.47,0,False,False,False,True
2021-01-25,2021,1,25,0,Electronics,West,350.12,0,False,False,False,True
2021-01-25,2021,1,25,0,Clothing,North,322.7,7,False,False,False,True
2021-01-25,2021,1,25,0,Clothing,South,387.25,7,False,False,False,True
2021-01-25,2021,1,25,0,Clothing,East,329.88,7,False,False,False,True
2021-01-25,2021,1,25,0,Clothing,West,356.18,6,False,False,False,True
2021-01-25,2021,1,25,0,Home & Garden,North,304.25,4,False,False,False,True
2021-01-25,2021,1,25,0,Home & Garden,South,393.48,5,False,False,False,True
2021-01-25,2021,1,25,0,Home & Garden,East,331.95,3,False,False,False,True
2021-01-25,2021,1,25,0,Home & Garden,West,333.78,3,False,False,False,True
2021-01-25,2021,1,25,0,Sports & Outdoors,North,295.86,4,False,False,False,True
2021-01-25,2021,1,25,0,Sports & Outdoors,South,515.08,10,True,False,False,True
2021-01-25,2021,1,25,0,Sports & Outdoors,East,371.93,6,False,False,False,True
2021-01-25,2021,1,25,0,Sports & Outdoors,West,337.36,4,False,False,False,True
2021-01-25,2021,1,25,0,Books,North,320.58,14,False,False,False,True
2021-01-25,2021,1,25,0,Books,South,432.88,21,False,False,False,True
2021-01-25,2021,1,25,0,Books,East,403.63,16,False,False,False,True
2021-01-25,2021,1,25,0,Books,West,510.35,29,True,False,False,True
2021-01-26,2021,1,26,1,Electronics,North,295.93,0,False,False,False,True
2021-01-26,2021,1,26,1,Electronics,South,476.26,1,True,False,False,True
2021-01-26,2021,1,26,1,Electronics,East,351.87,0,False,False,False,True
2021-01-26,2021,1,26,1,Electronics,West,352.71,0,False,False,False,True
2021-01-26,2021,1,26,1,Clothing,North,382.1,7,True,False,False,True
2021-01-26,2021,1,26,1,Clothing,South,376.85,6,False,False,False,True
2021-01-26,2021,1,26,1,Clothing,East,437.35,7,True,False,False,True
2021-01-26,2021,1,26,1,Clothing,West,381.91,6,False,False,False,True
2021-01-26,2021,1,26,1,Home & Garden,North,368.17,5,True,False,False,True
2021-01-26,2021,1,26,1,Home & Garden,South,389.13,5,False,False,False,True
2021-01-26,2021,1,26,1,Home & Garden,East,387.0,5,False,False,False,True
2021-01-26,2021,1,26,1,Home & Garden,West,334.47,4,False,False,False,True
2021-01-26,2021,1,26,1,Sports & Outdoors,North,316.81,4,False,False,False,True
2021-01-26,2021,1,26,1,Sports & Outdoors,South,425.93,8,False,False,False,True
2021-01-26,2021,1,26,1,Sports & Outdoors,East,358.43,6,False,False,False,True
2021-01-26,2021,1,26,1,Sports & Outdoors,West,367.45,7,False,False,False,True
2021-01-26,2021,1,26,1,Books,North,343.84,18,False,False,False,True
2021-01-26,2021,1,26,1,Books,South,538.78,28,True,False,False,True
2021-01-26,2021,1,26,1,Books,East,501.58,21,True,False,False,True
2021-01-26,2021,1,26,1,Books,West,387.5,22,False,False,False,True
2021-01-27,2021,1,27,2,Electronics,North,303.46,0,False,False,False,True
2021-01-27,2021,1,27,2,Electronics,South,392.33,0,False,False,False,True
2021-01-27,2021,1,27,2,Electronics,East,354.15,0,False,False,False,True
2021-01-27,2021,1,27,2,Electronics,West,340.91,0,False,False,False,True
2021-01-27,2021,1,27,2,Clothing,North,312.21,6,False,False,False,True
2021-01-27,2021,1,27,2,Clothing,South,394.51,7,False,False,False,True
2021-01-27,2021,1,27,2,Clothing,East,362.77,8,False,False,False,True
2021-01-27,2021,1,27,2,Clothing,West,389.44,6,False,False,False,True
2021-01-27,2021,1,27,2,Home & Garden,North,383.45,6,True,False,False,True
2021-01-27,2021,1,27,2,Home & Garden,South,416.03,5,False,False,False,True
2021-01-27,2021,1,27,2,Home & Garden,East,443.46,4,True,False,False,True
2021-01-27,2021,1,27,2,Home & Garden,West,347.51,5,False,False,False,True
2021-01-27,2021,1,27,2,Sports & Outdoors,North,300.28,4,False,False,False,True
2021-01-27,2021,1,27,2,Sports & Outdoors,South,394.7,7,False,False,False,True
2021-01-27,2021,1,27,2,Sports & Outdoors,East,351.34,5,False,False,False,True
2021-01-27,2021,1,27,2,Sports & Outdoors,West,336.8,5,False,False,False,True
2021-01-27,2021,1,27,2,Books,North,321.64,17,False,False,False,True
2021-01-27,2021,1,27,2,Books,South,429.07,17,False,False,False,True
2021-01-27,2021,1,27,2,Books,East,405.44,21,False,False,False,True
2021-01-27,2021,1,27,2,Books,West,468.46,22,True,False,False,True
2021-01-28,2021,1,28,3,Electronics,North,284.54,0,False,False,False,True
2021-01-28,2021,1,28,3,Electronics,South,347.48,0,False,False,False,True
2021-01-28,2021,1,28,3,Electronics,East,413.47,0,True,False,False,True
2021-01-28,2021,1,28,3,Electronics,West,451.15,0,True,False,False,True
2021-01-28,2021,1,28,3,Clothing,North,290.25,6,False,False,False,True
2021-01-28,2021,1,28,3,Clothing,South,411.89,7,False,False,False,True
2021-01-28,2021,1,28,3,Clothing,East,363.84,7,False,False,False,True
2021-01-28,2021,1,28,3,Clothing,West,350.64,7,False,False,False,True
2021-01-28,2021,1,28,3,Home & Garden,North,280.45,4,False,False,False,True
2021-01-28,2021,1,28,3,Home & Garden,South,466.3,5,True,False,False,True
2021-01-28,2021,1,28,3,Home & Garden,East,340.84,4,False,False,False,True
2021-01-28,2021,1,28,3,Home & Garden,West,351.08,3,False,False,False,True
2021-01-28,2021,1,28,3,Sports & Outdoors,North,360.8,6,True,False,False,True
2021-01-28,2021,1,28,3,Sports & Outdoors,South,420.17,6,False,False,False,True
2021-01-28,2021,1,28,3,Sports & Outdoors,East,355.89,6,False,False,False,True
2021-01-28,2021,1,28,3,Sports & Outdoors,West,357.89,6,False,False,False,True
2021-01-28,2021,1,28,3,Books,North,427.67,18,True,False,False,True
2021-01-28,2021,1,28,3,Books,South,449.92,18,False,False,False,True
2021-01-28,2021,1,28,3,Books,East,380.39,21,False,False,False,True
2021-01-28,2021,1,28,3,Books,West,390.04,19,False,False,False,True
2021-01-29,2021,1,29,4,Electronics,North,297.08,0,False,False,False,True
2021-01-29,2021,1,29,4,Electronics,South,426.57,0,False,False,False,True
2021-01-29,2021,1,29,4,Electronics,East,351.64,0,False,False,False,True
2021-01-29,2021,1,29,4,Electronics,West,337.51,0,False,False,False,True
2021-01-29,2021,1,29,4,Clothing,North,304.0,4,False,False,False,True
2021-01-29,2021,1,29,4,Clothing,South,358.35,5,False,False,False,True
2021-01-29,2021,1,29,4,Clothing,East,431.68,8,True,False,False,True
2021-01-29,2021,1,29,4,Clothing,West,310.51,5,False,False,False,True
2021-01-29,2021,1,29,4,Home & Garden,North,316.18,4,False,False,False,True
2021-01-29,2021,1,29,4,Home & Garden,South,395.43,4,False,False,False,True
2021-01-29,2021,1,29,4,Home & Garden,East,328.99,3,False,False,False,True
2021-01-29,2021,1,29,4,Home & Garden,West,344.88,5,False,False,False,True
2021-01-29,2021,1,29,4,Sports & Outdoors,North,308.62,5,False,False,False,True
2021-01-29,2021,1,29,4,Sports & Outdoors,South,370.1,6,False,False,False,True
2021-01-29,2021,1,29,4,Sports & Outdoors,East,346.89,5,False,False,False,True
2021-01-29,2021,1,29,4,Sports & Outdoors,West,351.23,5,False,False,False,True
2021-01-29,2021,1,29,4,Books,North,327.97,13,False,False,False,True
2021-01-29,2021,1,29,4,Books,South,408.23,16,False,False,False,True
2021-01-29,2021,1,29,4,Books,East,358.46,18,False,False,False,True
2021-01-29,2021,1,29,4,Books,West,372.06,20,False,False,False,True
2021-01-30,2021,1,30,5,Electronics,North,419.16,0,False,False,True,True
2021-01-30,2021,1,30,5,Electronics,South,564.88,0,False,False,True,True
2021-01-30,2021,1,30,5,Electronics,East,524.63,0,False,False,True,True
2021-01-30,2021,1,30,5,Electronics,West,641.24,1,True,False,True,True
2021-01-30,2021,1,30,5,Clothing,North,437.78,9,False,False,True,True
2021-01-30,2021,1,30,5,Clothing,South,537.55,12,False,False,True,True
2021-01-30,2021,1,30,5,Clothing,East,518.2,9,False,False,True,True
2021-01-30,2021,1,30,5,Clothing,West,511.75,11,False,False,True,True
2021-01-30,2021,1,30,5,Home & Garden,North,454.89,5,False,False,True,True
2021-01-30,2021,1,30,5,Home & Garden,South,685.67,9,True,False,True,True
2021-01-30,2021,1,30,5,Home & Garden,East,527.07,5,False,False,True,True
2021-01-30,2021,1,30,5,Home & Garden,West,489.77,5,False,False,True,True
2021-01-30,2021,1,30,5,Sports & Outdoors,North,419.1,8,False,False,True,True
2021-01-30,2021,1,30,5,Sports & Outdoors,South,538.01,7,False,False,True,True
2021-01-30,2021,1,30,5,Sports & Outdoors,East,505.15,8,False,False,True,True
2021-01-30,2021,1,30,5,Sports & Outdoors,West,478.16,7,False,False,True,True
2021-01-30,2021,1,30,5,Books,North,505.97,22,False,False,True,True
2021-01-30,2021,1,30,5,Books,South,605.69,36,False,False,True,True
2021-01-30,2021,1,30,5,Books,East,662.82,29,True,False,True,True
2021-01-30,2021,1,30,5,Books,West,532.43,28,False,False,True,True
2021-01-31,2021,1,31,6,Electronics,North,533.66,1,True,False,True,True
2021-01-31,2021,1,31,6,Electronics,South,504.53,1,False,False,True,True
2021-01-31,2021,1,31,6,Electronics,East,479.6,0,False,False,True,True
2021-01-31,2021,1,31,6,Electronics,West,530.15,1,False,False,True,True
2021-01-31,2021,1,31,6,Clothing,North,442.56,8,False,False,True,True
2021-01-31,2021,1,31,6,Clothing,South,586.16,12,False,False,True,True
2021-01-31,2021,1,31,6,Clothing,East,524.15,12,False,False,True,True
2021-01-31,2021,1,31,6,Clothing,West,496.37,9,False,False,True,True
2021-01-31,2021,1,31,6,Home & Garden,North,551.98,8,True,False,True,True
2021-01-31,2021,1,31,6,Home & Garden,South,501.36,5,False,False,True,True
2021-01-31,2021,1,31,6,Home & Garden,East,521.82,7,False,False,True,True
2021-01-31,2021,1,31,6,Home & Garden,West,519.48,5,False,False,True,True
2021-01-31,2021,1,31,6,Sports & Outdoors,North,444.99,6,False,False,True,True
2021-01-31,2021,1,31,6,Sports & Outdoors,South,559.91,8,False,False,True,True
2021-01-31,2021,1,31,6,Sports & Outdoors,East,492.85,7,False,False,True,True
2021-01-31,2021,1,31,6,Sports & Outdoors,West,522.42,9,False,False,True,True
2021-01-31,2021,1,31,6,Books,North,484.57,22,False,False,True,True
2021-01-31,2021,1,31,6,Books,South,509.24,26,False,False,True,True
2021-01-31,2021,1,31,6,Books,East,520.58,30,False,False,True,True
2021-01-31,2021,1,31,6,Books,West,500.51,22,False,False,True,True
