Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End,Sales_Amount_Capped,Quarter,Day_Of_Year,Is_Weekend,Is_Month_End,Season,Days_Since_Start,Category_Encoded,Region_Encoded,Season_Encoded
2021-01-12,2021,1,12,1,Electronics,South,277.53,0,False,False,False,False,277.53,1,12,0,0,Winter,11,2,2,3
2021-01-12,2021,1,12,1,Electronics,East,285.9,0,False,False,False,False,285.9,1,12,0,0,Winter,11,2,0,3
2021-01-12,2021,1,12,1,Electronics,West,247.27,0,False,False,False,False,247.27,1,12,0,0,Winter,11,2,3,3
2021-01-12,2021,1,12,1,Clothing,North,254.63,5,True,False,False,False,254.63,1,12,0,0,Winter,11,1,1,3
2021-01-12,2021,1,12,1,Clothing,South,282.44,4,False,False,False,False,282.44,1,12,0,0,Winter,11,1,2,3
2021-01-12,2021,1,12,1,Clothing,East,263.41,4,False,False,False,False,263.41,1,12,0,0,Winter,11,1,0,3
2021-01-12,2021,1,12,1,Clothing,West,283.28,6,False,False,False,False,283.28,1,12,0,0,Winter,11,1,3,3
2021-01-12,2021,1,12,1,Home & Garden,North,215.6,3,False,False,False,False,215.6,1,12,0,0,Winter,11,3,1,3
2021-01-12,2021,1,12,1,Home & Garden,South,294.37,4,False,False,False,False,294.37,1,12,0,0,Winter,11,3,2,3
2021-01-12,2021,1,12,1,Home & Garden,East,299.49,4,True,False,False,False,299.49,1,12,0,0,Winter,11,3,0,3
2021-01-12,2021,1,12,1,Home & Garden,West,280.01,4,False,False,False,False,280.01,1,12,0,0,Winter,11,3,3,3
2021-01-12,2021,1,12,1,Sports & Outdoors,North,240.57,4,False,False,False,False,240.57,1,12,0,0,Winter,11,4,1,3
2021-01-12,2021,1,12,1,Sports & Outdoors,South,282.35,4,False,False,False,False,282.35,1,12,0,0,Winter,11,4,2,3
2021-01-12,2021,1,12,1,Sports & Outdoors,East,236.04,4,False,False,False,False,236.04,1,12,0,0,Winter,11,4,0,3
2021-01-12,2021,1,12,1,Sports & Outdoors,West,344.54,6,True,False,False,False,344.54,1,12,0,0,Winter,11,4,3,3
2021-01-12,2021,1,12,1,Books,North,246.07,11,False,False,False,False,246.07,1,12,0,0,Winter,11,0,1,3
2021-01-12,2021,1,12,1,Books,South,334.48,15,False,False,False,False,334.48,1,12,0,0,Winter,11,0,2,3
2021-01-12,2021,1,12,1,Books,East,281.31,15,False,False,False,False,281.31,1,12,0,0,Winter,11,0,0,3
2021-01-12,2021,1,12,1,Books,West,281.9,16,False,False,False,False,281.9,1,12,0,0,Winter,11,0,3,3
2021-01-13,2021,1,13,2,Electronics,North,222.23,0,False,False,False,False,222.23,1,13,0,0,Winter,12,2,1,3
2021-01-13,2021,1,13,2,Electronics,South,298.36,0,False,False,False,False,298.36,1,13,0,0,Winter,12,2,2,3
2021-01-13,2021,1,13,2,Electronics,East,259.9,0,False,False,False,False,259.9,1,13,0,0,Winter,12,2,0,3
2021-01-13,2021,1,13,2,Electronics,West,264.99,0,False,False,False,False,264.99,1,13,0,0,Winter,12,2,3,3
2021-01-13,2021,1,13,2,Clothing,North,211.05,3,False,False,False,False,211.05,1,13,0,0,Winter,12,1,1,3
2021-01-13,2021,1,13,2,Clothing,South,309.51,6,False,False,False,False,309.51,1,13,0,0,Winter,12,1,2,3
2021-01-13,2021,1,13,2,Clothing,East,279.9,5,False,False,False,False,279.9,1,13,0,0,Winter,12,1,0,3
2021-01-13,2021,1,13,2,Clothing,West,261.25,5,False,False,False,False,261.25,1,13,0,0,Winter,12,1,3,3
2021-01-13,2021,1,13,2,Home & Garden,North,249.55,3,False,False,False,False,249.55,1,13,0,0,Winter,12,3,1,3
2021-01-13,2021,1,13,2,Home & Garden,South,313.21,4,False,False,False,False,313.21,1,13,0,0,Winter,12,3,2,3
2021-01-13,2021,1,13,2,Home & Garden,East,265.38,3,False,False,False,False,265.38,1,13,0,0,Winter,12,3,0,3
2021-01-13,2021,1,13,2,Home & Garden,West,274.68,3,False,False,False,False,274.68,1,13,0,0,Winter,12,3,3,3
2021-01-13,2021,1,13,2,Sports & Outdoors,North,299.81,4,True,False,False,False,299.81,1,13,0,0,Winter,12,4,1,3
2021-01-13,2021,1,13,2,Sports & Outdoors,South,264.42,4,False,False,False,False,264.42,1,13,0,0,Winter,12,4,2,3
2021-01-13,2021,1,13,2,Sports & Outdoors,East,255.37,4,False,False,False,False,255.37,1,13,0,0,Winter,12,4,0,3
2021-01-13,2021,1,13,2,Sports & Outdoors,West,268.14,4,False,False,False,False,268.14,1,13,0,0,Winter,12,4,3,3
2021-01-13,2021,1,13,2,Books,North,335.19,19,True,False,False,False,335.19,1,13,0,0,Winter,12,0,1,3
2021-01-13,2021,1,13,2,Books,South,293.81,17,False,False,False,False,293.81,1,13,0,0,Winter,12,0,2,3
2021-01-13,2021,1,13,2,Books,East,257.78,12,False,False,False,False,257.78,1,13,0,0,Winter,12,0,0,3
2021-01-13,2021,1,13,2,Books,West,280.99,16,False,False,False,False,280.99,1,13,0,0,Winter,12,0,3,3
2021-01-14,2021,1,14,3,Electronics,North,204.37,0,False,False,False,False,204.37,1,14,0,0,Winter,13,2,1,3
2021-01-14,2021,1,14,3,Electronics,South,288.8,0,False,False,False,False,288.8,1,14,0,0,Winter,13,2,2,3
2021-01-14,2021,1,14,3,Electronics,East,263.76,0,False,False,False,False,263.76,1,14,0,0,Winter,13,2,0,3
2021-01-14,2021,1,14,3,Electronics,West,246.84,0,False,False,False,False,246.84,1,14,0,0,Winter,13,2,3,3
2021-01-14,2021,1,14,3,Clothing,North,228.54,4,False,False,False,False,228.54,1,14,0,0,Winter,13,1,1,3
2021-01-14,2021,1,14,3,Clothing,South,305.72,5,False,False,False,False,305.72,1,14,0,0,Winter,13,1,2,3
2021-01-14,2021,1,14,3,Clothing,East,253.61,4,False,False,False,False,253.61,1,14,0,0,Winter,13,1,0,3
2021-01-14,2021,1,14,3,Clothing,West,250.19,4,False,False,False,False,250.19,1,14,0,0,Winter,13,1,3,3
2021-01-14,2021,1,14,3,Home & Garden,North,225.52,2,False,False,False,False,225.52,1,14,0,0,Winter,13,3,1,3
2021-01-14,2021,1,14,3,Home & Garden,South,342.04,4,True,False,False,False,342.04,1,14,0,0,Winter,13,3,2,3
2021-01-14,2021,1,14,3,Home & Garden,East,282.96,3,False,False,False,False,282.96,1,14,0,0,Winter,13,3,0,3
2021-01-14,2021,1,14,3,Home & Garden,West,258.1,3,False,False,False,False,258.1,1,14,0,0,Winter,13,3,3,3
2021-01-14,2021,1,14,3,Sports & Outdoors,North,220.41,4,False,False,False,False,220.41,1,14,0,0,Winter,13,4,1,3
2021-01-14,2021,1,14,3,Sports & Outdoors,South,293.81,5,False,False,False,False,293.81,1,14,0,0,Winter,13,4,2,3
2021-01-14,2021,1,14,3,Sports & Outdoors,East,322.62,6,True,False,False,False,322.62,1,14,0,0,Winter,13,4,0,3
2021-01-14,2021,1,14,3,Sports & Outdoors,West,320.85,5,True,False,False,False,320.85,1,14,0,0,Winter,13,4,3,3
2021-01-14,2021,1,14,3,Books,North,302.31,14,True,False,False,False,302.31,1,14,0,0,Winter,13,0,1,3
2021-01-14,2021,1,14,3,Books,South,307.09,15,False,False,False,False,307.09,1,14,0,0,Winter,13,0,2,3
2021-01-14,2021,1,14,3,Books,East,260.93,12,False,False,False,False,260.93,1,14,0,0,Winter,13,0,0,3
2021-01-14,2021,1,14,3,Books,West,301.61,16,False,False,False,False,301.61,1,14,0,0,Winter,13,0,3,3
2021-01-15,2021,1,15,4,Electronics,North,235.1,0,False,False,False,False,235.1,1,15,0,0,Winter,14,2,1,3
2021-01-15,2021,1,15,4,Electronics,South,295.36,0,False,False,False,False,295.36,1,15,0,0,Winter,14,2,2,3
2021-01-15,2021,1,15,4,Electronics,East,258.01,0,False,False,False,False,258.01,1,15,0,0,Winter,14,2,0,3
2021-01-15,2021,1,15,4,Electronics,West,247.26,0,False,False,False,False,247.26,1,15,0,0,Winter,14,2,3,3
2021-01-15,2021,1,15,4,Clothing,North,221.23,3,False,False,False,False,221.23,1,15,0,0,Winter,14,1,1,3
2021-01-15,2021,1,15,4,Clothing,South,271.83,5,False,False,False,False,271.83,1,15,0,0,Winter,14,1,2,3
2021-01-15,2021,1,15,4,Clothing,East,252.84,4,False,False,False,False,252.84,1,15,0,0,Winter,14,1,0,3
2021-01-15,2021,1,15,4,Clothing,West,308.94,7,True,False,False,False,308.94,1,15,0,0,Winter,14,1,3,3
2021-01-15,2021,1,15,4,Home & Garden,North,246.39,3,False,False,False,False,246.39,1,15,0,0,Winter,14,3,1,3
2021-01-15,2021,1,15,4,Home & Garden,South,301.94,4,False,False,False,False,301.94,1,15,0,0,Winter,14,3,2,3
2021-01-15,2021,1,15,4,Home & Garden,East,324.01,4,True,False,False,False,324.01,1,15,0,0,Winter,14,3,0,3
2021-01-15,2021,1,15,4,Home & Garden,West,247.09,3,False,False,False,False,247.09,1,15,0,0,Winter,14,3,3,3
2021-01-15,2021,1,15,4,Sports & Outdoors,North,217.14,3,False,False,False,False,217.14,1,15,0,0,Winter,14,4,1,3
2021-01-15,2021,1,15,4,Sports & Outdoors,South,288.7,4,False,False,False,False,288.7,1,15,0,0,Winter,14,4,2,3
2021-01-15,2021,1,15,4,Sports & Outdoors,East,272.3,4,False,False,False,False,272.3,1,15,0,0,Winter,14,4,0,3
2021-01-15,2021,1,15,4,Sports & Outdoors,West,285.09,5,False,False,False,False,285.09,1,15,0,0,Winter,14,4,3,3
2021-01-15,2021,1,15,4,Books,North,231.51,9,False,False,False,False,231.51,1,15,0,0,Winter,14,0,1,3
2021-01-15,2021,1,15,4,Books,South,407.14,17,True,False,False,False,407.14,1,15,0,0,Winter,14,0,2,3
2021-01-15,2021,1,15,4,Books,East,342.07,14,True,False,False,False,342.07,1,15,0,0,Winter,14,0,0,3
2021-01-15,2021,1,15,4,Books,West,275.97,12,False,False,False,False,275.97,1,15,0,0,Winter,14,0,3,3
2021-01-16,2021,1,16,5,Electronics,North,321.5,0,False,False,True,False,321.5,1,16,1,0,Winter,15,2,1,3
2021-01-16,2021,1,16,5,Electronics,South,391.24,0,False,False,True,False,391.24,1,16,1,0,Winter,15,2,2,3
2021-01-16,2021,1,16,5,Electronics,East,360.11,0,False,False,True,False,360.11,1,16,1,0,Winter,15,2,0,3
2021-01-16,2021,1,16,5,Electronics,West,347.92,0,False,False,True,False,347.92,1,16,1,0,Winter,15,2,3,3
2021-01-16,2021,1,16,5,Clothing,North,391.92,6,True,False,True,False,391.92,1,16,1,0,Winter,15,1,1,3
2021-01-16,2021,1,16,5,Clothing,South,533.01,11,True,False,True,False,533.01,1,16,1,0,Winter,15,1,2,3
2021-01-16,2021,1,16,5,Clothing,East,368.69,7,False,False,True,False,368.69,1,16,1,0,Winter,15,1,0,3
2021-01-16,2021,1,16,5,Clothing,West,380.65,6,False,False,True,False,380.65,1,16,1,0,Winter,15,1,3,3
2021-01-16,2021,1,16,5,Home & Garden,North,308.24,3,False,False,True,False,308.24,1,16,1,0,Winter,15,3,1,3
2021-01-16,2021,1,16,5,Home & Garden,South,417.32,5,False,False,True,False,417.32,1,16,1,0,Winter,15,3,2,3
2021-01-16,2021,1,16,5,Home & Garden,East,332.79,3,False,False,True,False,332.79,1,16,1,0,Winter,15,3,0,3
2021-01-16,2021,1,16,5,Home & Garden,West,363.15,5,False,False,True,False,363.15,1,16,1,0,Winter,15,3,3,3
2021-01-16,2021,1,16,5,Sports & Outdoors,North,331.75,4,False,False,True,False,331.75,1,16,1,0,Winter,15,4,1,3
2021-01-16,2021,1,16,5,Sports & Outdoors,South,468.96,7,True,False,True,False,468.96,1,16,1,0,Winter,15,4,2,3
2021-01-16,2021,1,16,5,Sports & Outdoors,East,353.41,5,False,False,True,False,353.41,1,16,1,0,Winter,15,4,0,3
2021-01-16,2021,1,16,5,Sports & Outdoors,West,366.19,5,False,False,True,False,366.19,1,16,1,0,Winter,15,4,3,3
2021-01-16,2021,1,16,5,Books,North,366.71,16,False,False,True,False,366.71,1,16,1,0,Winter,15,0,1,3
2021-01-16,2021,1,16,5,Books,South,431.54,23,False,False,True,False,431.54,1,16,1,0,Winter,15,0,2,3
2021-01-16,2021,1,16,5,Books,East,407.26,20,False,False,True,False,407.26,1,16,1,0,Winter,15,0,0,3
2021-01-16,2021,1,16,5,Books,West,425.35,20,False,False,True,False,425.35,1,16,1,0,Winter,15,0,3,3
2021-01-17,2021,1,17,6,Electronics,North,330.82,0,False,False,True,False,330.82,1,17,1,0,Winter,16,2,1,3
2021-01-17,2021,1,17,6,Electronics,South,405.07,0,False,False,True,False,405.07,1,17,1,0,Winter,16,2,2,3
2021-01-17,2021,1,17,6,Electronics,East,372.16,0,False,False,True,False,372.16,1,17,1,0,Winter,16,2,0,3
2021-01-17,2021,1,17,6,Electronics,West,354.35,0,False,False,True,False,354.35,1,17,1,0,Winter,16,2,3,3
2021-01-17,2021,1,17,6,Clothing,North,406.48,8,True,False,True,False,406.48,1,17,1,0,Winter,16,1,1,3
2021-01-17,2021,1,17,6,Clothing,South,408.88,9,False,False,True,False,408.88,1,17,1,0,Winter,16,1,2,3
2021-01-17,2021,1,17,6,Clothing,East,374.15,6,False,False,True,False,374.15,1,17,1,0,Winter,16,1,0,3
2021-01-17,2021,1,17,6,Clothing,West,360.36,6,False,False,True,False,360.36,1,17,1,0,Winter,16,1,3,3
2021-01-17,2021,1,17,6,Home & Garden,North,325.79,4,False,False,True,False,325.79,1,17,1,0,Winter,16,3,1,3
2021-01-17,2021,1,17,6,Home & Garden,South,398.07,5,False,False,True,False,398.07,1,17,1,0,Winter,16,3,2,3
2021-01-17,2021,1,17,6,Home & Garden,East,378.87,4,False,False,True,False,378.87,1,17,1,0,Winter,16,3,0,3
2021-01-17,2021,1,17,6,Home & Garden,West,357.14,5,False,False,True,False,357.14,1,17,1,0,Winter,16,3,3,3
2021-01-17,2021,1,17,6,Sports & Outdoors,North,289.49,4,False,False,True,False,289.49,1,17,1,0,Winter,16,4,1,3
2021-01-17,2021,1,17,6,Sports & Outdoors,South,486.96,7,True,False,True,False,486.96,1,17,1,0,Winter,16,4,2,3
2021-01-17,2021,1,17,6,Sports & Outdoors,East,366.63,5,False,False,True,False,366.63,1,17,1,0,Winter,16,4,0,3
2021-01-17,2021,1,17,6,Sports & Outdoors,West,397.0,7,False,False,True,False,397.0,1,17,1,0,Winter,16,4,3,3
2021-01-17,2021,1,17,6,Books,North,364.31,21,False,False,True,False,364.31,1,17,1,0,Winter,16,0,1,3
2021-01-17,2021,1,17,6,Books,South,395.98,20,False,False,True,False,395.98,1,17,1,0,Winter,16,0,2,3
2021-01-17,2021,1,17,6,Books,East,368.11,15,False,False,True,False,368.11,1,17,1,0,Winter,16,0,0,3
2021-01-17,2021,1,17,6,Books,West,420.23,23,False,False,True,False,420.23,1,17,1,0,Winter,16,0,3,3
2021-01-18,2021,1,18,0,Electronics,North,237.53,0,False,False,False,False,237.53,1,18,0,0,Winter,17,2,1,3
2021-01-18,2021,1,18,0,Electronics,South,326.31,0,False,False,False,False,326.31,1,18,0,0,Winter,17,2,2,3
2021-01-18,2021,1,18,0,Electronics,East,319.55,0,True,False,False,False,319.55,1,18,0,0,Winter,17,2,0,3
2021-01-18,2021,1,18,0,Electronics,West,250.53,0,False,False,False,False,250.53,1,18,0,0,Winter,17,2,3,3
2021-01-18,2021,1,18,0,Clothing,North,232.77,5,False,False,False,False,232.77,1,18,0,0,Winter,17,1,1,3
2021-01-18,2021,1,18,0,Clothing,South,288.15,6,False,False,False,False,288.15,1,18,0,0,Winter,17,1,2,3
2021-01-18,2021,1,18,0,Clothing,East,277.25,4,False,False,False,False,277.25,1,18,0,0,Winter,17,1,0,3
2021-01-18,2021,1,18,0,Clothing,West,256.85,5,False,False,False,False,256.85,1,18,0,0,Winter,17,1,3,3
2021-01-18,2021,1,18,0,Home & Garden,North,225.61,3,False,False,False,False,225.61,1,18,0,0,Winter,17,3,1,3
2021-01-18,2021,1,18,0,Home & Garden,South,276.83,3,False,False,False,False,276.83,1,18,0,0,Winter,17,3,2,3
2021-01-18,2021,1,18,0,Home & Garden,East,269.72,3,False,False,False,False,269.72,1,18,0,0,Winter,17,3,0,3
2021-01-18,2021,1,18,0,Home & Garden,West,247.9,3,False,False,False,False,247.9,1,18,0,0,Winter,17,3,3,3
2021-01-18,2021,1,18,0,Sports & Outdoors,North,235.62,3,False,False,False,False,235.62,1,18,0,0,Winter,17,4,1,3
2021-01-18,2021,1,18,0,Sports & Outdoors,South,401.73,6,True,False,False,False,401.73,1,18,0,0,Winter,17,4,2,3
2021-01-18,2021,1,18,0,Sports & Outdoors,East,239.0,3,False,False,False,False,239.0,1,18,0,0,Winter,17,4,0,3
2021-01-18,2021,1,18,0,Sports & Outdoors,West,281.95,5,False,False,False,False,281.95,1,18,0,0,Winter,17,4,3,3
2021-01-18,2021,1,18,0,Books,North,253.83,12,False,False,False,False,253.83,1,18,0,0,Winter,17,0,1,3
2021-01-18,2021,1,18,0,Books,South,300.67,15,False,False,False,False,300.67,1,18,0,0,Winter,17,0,2,3
2021-01-18,2021,1,18,0,Books,East,357.53,19,True,False,False,False,357.53,1,18,0,0,Winter,17,0,0,3
2021-01-18,2021,1,18,0,Books,West,294.79,17,False,False,False,False,294.79,1,18,0,0,Winter,17,0,3,3
2021-01-19,2021,1,19,1,Electronics,North,221.7,0,False,False,False,False,221.7,1,19,0,0,Winter,18,2,1,3
2021-01-19,2021,1,19,1,Electronics,South,300.7,0,False,False,False,False,300.7,1,19,0,0,Winter,18,2,2,3
2021-01-19,2021,1,19,1,Electronics,East,283.2,0,False,False,False,False,283.2,1,19,0,0,Winter,18,2,0,3
2021-01-19,2021,1,19,1,Electronics,West,255.6,0,False,False,False,False,255.6,1,19,0,0,Winter,18,2,3,3
2021-01-19,2021,1,19,1,Clothing,North,221.1,5,False,False,False,False,221.1,1,19,0,0,Winter,18,1,1,3
2021-01-19,2021,1,19,1,Clothing,South,294.19,6,False,False,False,False,294.19,1,19,0,0,Winter,18,1,2,3
2021-01-19,2021,1,19,1,Clothing,East,265.07,5,False,False,False,False,265.07,1,19,0,0,Winter,18,1,0,3
2021-01-19,2021,1,19,1,Clothing,West,278.79,5,False,False,False,False,278.79,1,19,0,0,Winter,18,1,3,3
2021-01-19,2021,1,19,1,Home & Garden,North,284.22,4,True,False,False,False,284.22,1,19,0,0,Winter,18,3,1,3
2021-01-19,2021,1,19,1,Home & Garden,South,285.47,3,False,False,False,False,285.47,1,19,0,0,Winter,18,3,2,3
2021-01-19,2021,1,19,1,Home & Garden,East,247.26,3,False,False,False,False,247.26,1,19,0,0,Winter,18,3,0,3
2021-01-19,2021,1,19,1,Home & Garden,West,238.89,3,False,False,False,False,238.89,1,19,0,0,Winter,18,3,3,3
2021-01-19,2021,1,19,1,Sports & Outdoors,North,216.53,3,False,False,False,False,216.53,1,19,0,0,Winter,18,4,1,3
2021-01-19,2021,1,19,1,Sports & Outdoors,South,275.51,4,False,False,False,False,275.51,1,19,0,0,Winter,18,4,2,3
2021-01-19,2021,1,19,1,Sports & Outdoors,East,259.61,3,False,False,False,False,259.61,1,19,0,0,Winter,18,4,0,3
2021-01-19,2021,1,19,1,Sports & Outdoors,West,304.07,4,True,False,False,False,304.07,1,19,0,0,Winter,18,4,3,3
2021-01-19,2021,1,19,1,Books,North,216.98,12,False,False,False,False,216.98,1,19,0,0,Winter,18,0,1,3
2021-01-19,2021,1,19,1,Books,South,318.33,15,False,False,False,False,318.33,1,19,0,0,Winter,18,0,2,3
2021-01-19,2021,1,19,1,Books,East,311.35,12,False,False,False,False,311.35,1,19,0,0,Winter,18,0,0,3
2021-01-19,2021,1,19,1,Books,West,301.05,16,False,False,False,False,301.05,1,19,0,0,Winter,18,0,3,3
2021-01-20,2021,1,20,2,Electronics,North,228.29,0,False,False,False,False,228.29,1,20,0,0,Winter,19,2,1,3
2021-01-20,2021,1,20,2,Electronics,South,278.22,0,False,False,False,False,278.22,1,20,0,0,Winter,19,2,2,3
2021-01-20,2021,1,20,2,Electronics,East,296.79,0,False,False,False,False,296.79,1,20,0,0,Winter,19,2,0,3
2021-01-20,2021,1,20,2,Electronics,West,263.74,0,False,False,False,False,263.74,1,20,0,0,Winter,19,2,3,3
2021-01-20,2021,1,20,2,Clothing,North,235.59,4,False,False,False,False,235.59,1,20,0,0,Winter,19,1,1,3
2021-01-20,2021,1,20,2,Clothing,South,294.76,5,False,False,False,False,294.76,1,20,0,0,Winter,19,1,2,3
2021-01-20,2021,1,20,2,Clothing,East,330.82,6,True,False,False,False,330.82,1,20,0,0,Winter,19,1,0,3
2021-01-20,2021,1,20,2,Clothing,West,257.89,4,False,False,False,False,257.89,1,20,0,0,Winter,19,1,3,3
2021-01-20,2021,1,20,2,Home & Garden,North,226.75,3,False,False,False,False,226.75,1,20,0,0,Winter,19,3,1,3
2021-01-20,2021,1,20,2,Home & Garden,South,314.3,4,False,False,False,False,314.3,1,20,0,0,Winter,19,3,2,3
2021-01-20,2021,1,20,2,Home & Garden,East,277.26,3,False,False,False,False,277.26,1,20,0,0,Winter,19,3,0,3
2021-01-20,2021,1,20,2,Home & Garden,West,233.94,2,False,False,False,False,233.94,1,20,0,0,Winter,19,3,3,3
2021-01-20,2021,1,20,2,Sports & Outdoors,North,215.73,3,False,False,False,False,215.73,1,20,0,0,Winter,19,4,1,3
2021-01-20,2021,1,20,2,Sports & Outdoors,South,283.87,4,False,False,False,False,283.87,1,20,0,0,Winter,19,4,2,3
2021-01-20,2021,1,20,2,Sports & Outdoors,East,345.06,4,True,False,False,False,345.06,1,20,0,0,Winter,19,4,0,3
2021-01-20,2021,1,20,2,Sports & Outdoors,West,280.48,4,False,False,False,False,280.48,1,20,0,0,Winter,19,4,3,3
2021-01-20,2021,1,20,2,Books,North,260.34,10,False,False,False,False,260.34,1,20,0,0,Winter,19,0,1,3
2021-01-20,2021,1,20,2,Books,South,301.75,12,False,False,False,False,301.75,1,20,0,0,Winter,19,0,2,3
2021-01-20,2021,1,20,2,Books,East,278.05,14,False,False,False,False,278.05,1,20,0,0,Winter,19,0,0,3
2021-01-20,2021,1,20,2,Books,West,292.52,13,False,False,False,False,292.52,1,20,0,0,Winter,19,0,3,3
2021-01-21,2021,1,21,3,Electronics,North,229.19,0,False,False,False,False,229.19,1,21,0,0,Winter,20,2,1,3
2021-01-21,2021,1,21,3,Electronics,South,289.71,0,False,False,False,False,289.71,1,21,0,0,Winter,20,2,2,3
2021-01-21,2021,1,21,3,Electronics,East,258.85,0,False,False,False,False,258.85,1,21,0,0,Winter,20,2,0,3
2021-01-21,2021,1,21,3,Electronics,West,278.89,0,False,False,False,False,278.89,1,21,0,0,Winter,20,2,3,3
2021-01-21,2021,1,21,3,Clothing,North,240.88,3,False,False,False,False,240.88,1,21,0,0,Winter,20,1,1,3
2021-01-21,2021,1,21,3,Clothing,South,293.14,4,False,False,False,False,293.14,1,21,0,0,Winter,20,1,2,3
2021-01-21,2021,1,21,3,Clothing,East,337.73,6,True,False,False,False,337.73,1,21,0,0,Winter,20,1,0,3
2021-01-21,2021,1,21,3,Clothing,West,249.22,5,False,False,False,False,249.22,1,21,0,0,Winter,20,1,3,3
2021-01-21,2021,1,21,3,Home & Garden,North,224.15,2,False,False,False,False,224.15,1,21,0,0,Winter,20,3,1,3
2021-01-21,2021,1,21,3,Home & Garden,South,308.3,3,False,False,False,False,308.3,1,21,0,0,Winter,20,3,2,3
2021-01-21,2021,1,21,3,Home & Garden,East,241.2,3,False,False,False,False,241.2,1,21,0,0,Winter,20,3,0,3
2021-01-21,2021,1,21,3,Home & Garden,West,269.48,3,False,False,False,False,269.48,1,21,0,0,Winter,20,3,3,3
2021-01-21,2021,1,21,3,Sports & Outdoors,North,208.45,3,False,False,False,False,208.45,1,21,0,0,Winter,20,4,1,3
2021-01-21,2021,1,21,3,Sports & Outdoors,South,321.24,6,False,False,False,False,321.24,1,21,0,0,Winter,20,4,2,3
2021-01-21,2021,1,21,3,Sports & Outdoors,East,257.19,4,False,False,False,False,257.19,1,21,0,0,Winter,20,4,0,3
2021-01-21,2021,1,21,3,Sports & Outdoors,West,337.09,5,True,False,False,False,337.09,1,21,0,0,Winter,20,4,3,3
2021-01-21,2021,1,21,3,Books,North,253.18,12,False,False,False,False,253.18,1,21,0,0,Winter,20,0,1,3
2021-01-21,2021,1,21,3,Books,South,322.8,13,False,False,False,False,322.8,1,21,0,0,Winter,20,0,2,3
2021-01-21,2021,1,21,3,Books,East,290.47,15,False,False,False,False,290.47,1,21,0,0,Winter,20,0,0,3
2021-01-21,2021,1,21,3,Books,West,327.01,14,True,False,False,False,327.01,1,21,0,0,Winter,20,0,3,3
2021-01-22,2021,1,22,4,Electronics,North,234.54,0,False,False,False,False,234.54,1,22,0,0,Winter,21,2,1,3
2021-01-22,2021,1,22,4,Electronics,South,293.25,0,False,False,False,False,293.25,1,22,0,0,Winter,21,2,2,3
2021-01-22,2021,1,22,4,Electronics,East,257.13,0,False,False,False,False,257.13,1,22,0,0,Winter,21,2,0,3
2021-01-22,2021,1,22,4,Electronics,West,253.98,0,False,False,False,False,253.98,1,22,0,0,Winter,21,2,3,3
2021-01-22,2021,1,22,4,Clothing,North,236.91,4,False,False,False,False,236.91,1,22,0,0,Winter,21,1,1,3
2021-01-22,2021,1,22,4,Clothing,South,283.98,5,False,False,False,False,283.98,1,22,0,0,Winter,21,1,2,3
2021-01-22,2021,1,22,4,Clothing,East,280.32,4,False,False,False,False,280.32,1,22,0,0,Winter,21,1,0,3
2021-01-22,2021,1,22,4,Clothing,West,341.12,5,True,False,False,False,341.12,1,22,0,0,Winter,21,1,3,3
2021-01-22,2021,1,22,4,Home & Garden,North,233.61,3,False,False,False,False,233.61,1,22,0,0,Winter,21,3,1,3
2021-01-22,2021,1,22,4,Home & Garden,South,307.98,4,False,False,False,False,307.98,1,22,0,0,Winter,21,3,2,3
2021-01-22,2021,1,22,4,Home & Garden,East,297.48,3,True,False,False,False,297.48,1,22,0,0,Winter,21,3,0,3
2021-01-22,2021,1,22,4,Home & Garden,West,245.34,2,False,False,False,False,245.34,1,22,0,0,Winter,21,3,3,3
2021-01-22,2021,1,22,4,Sports & Outdoors,North,239.31,3,False,False,False,False,239.31,1,22,0,0,Winter,21,4,1,3
